"number","map_index","status","reason","category","kor_name","english_name","region","latitude","longitude"
"590","2867","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","성룡 표식의 탈리스만+2","Haligdrake Talisman +2","underground","-184.28125","149.706454"
"591","2869","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","면역의 뿔 장식+1","Immunizing Horn Charm +1","underground","-131.828","62.66339"
"592","2871","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","녹스텔라의 달","Moon of Nokstella","underground","-120.164062","59.760545"
"593","2873","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","얼룩색 목걸이 +1","Mottled Necklance +1","underground","-176.960937","132.246019"
"594","2874","추가 검토 필요","탈리스만 번역/표기 차이 또는 데이터 누락","talisman","사악한 왕자의 업창","Prince of Death Cyst","underground","-98.453125","117.207836"
"595","3000","추가 검토 필요","무기 번역/강화 표기 차이 또는 데이터 누락","weapon","실루리아의 나무창","Siluria's Tree","underground","-95.78","106.73"
"596","3003","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","검은 칼날 티시","Black Knife Tiche","surface","0","0"
"597","3004","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","땅 잃은 기사 오레그","Banished Knight Oleg Ashes","surface","0","0"
"598","3005","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","땅 잃은 기사 잉바르","Banished Knight Engvall Ashes","surface","0","0"
"599","3007","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","백금의 라티나","Latenna the Albinauric","surface","0","0"
"600","3009","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","밤 무녀와 검사 꼭두각시","Nightmaiden & Swordstress Puppets","surface","0","0"
"601","3010","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spirit_ash","화신의 물방울의 뼛가루","Mimic Tear Ashes","surface","0","0"
"602","3019","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","타락조향사 카르만","Depraved Perfumer Carmaan Ashes","surface","0","0"
"603","3020","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","조향사 트리샤","Perfumer Tricia","surface","0","0"
"604","3024","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","전쟁마술사 유그","Battlemage Hugues","surface","0","0"
"605","3026","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","귀부기사 핀레이","Cleanrot Knight Finlay Ashes","surface","0","0"
"606","3031","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","흑염 승병 아몬","Blackflame Monk Amon Ashes","surface","0","0"
"607","3041","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","폭풍 매 디네","Stormhawk Deenh","surface","0","0"
"608","3042","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","사냥개기사 플로","Bloodhound Knight Floh","surface","0","0"
"609","3043","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","헤매는 귀인의 뼛가루","Wandering Noble Ashes","surface","0","0"
"610","3050","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","흉조잡이 로로","Omenkiller Rollo","surface","0","0"
"611","3059","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","고룡 기사 크리스토프","Ancient Dragon Knight Kristoff Ashes","surface","0","0"
"612","3060","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","적사자기사 오우가","Redmane Knight Ogha Ashes","surface","0","0"
"613","3061","추가 검토 필요","뼛가루/꼭두각시 표기 차이 또는 데이터 누락","spirit_ash","목 없는 기사 루텔","Lhutel the Headless","surface","0","0"
"614","3079","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spirit_ash","단조골렘 테울의 뼛가루","Taylew the Golem Smith","dlc","0","0"
"615","3080","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spirit_ash","신조 전사 오르니스의 뼛가루","Divine Bird Warrior Ornis","dlc","0","0"
"616","3082","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spirit_ash","고룡 플로삭스의 뼛가루","Ancient Dragon Florissax","dlc","0","0"
